geometry,ano,estado,area_km2
"MULTIPOLYGON (((-46.18307357 -5.53048717, -46.18262198 -5.53062911, -46.18169503 -5.53062911, -46.17984113 -5.53114957, -46.17984113 -5.53138615, -46.18010258 -5.53202489, -46.18067301 -5.53221415, -46.18102953 -5.53162272, -46.18171879 -5.53145712, -46.18200401 -5.53207221, -46.18250314 -5.5331841, -46.18297849 -5.53427232, -46.18528398 -5.53346798, -46.18655168 -5.53286045, -46.18640502 -5.53272009, -46.18590195 -5.53230878, -46.18585981 -5.53219829, -46.18582337 -5.53210276, -46.18492746 -5.52975379, -46.18307357 -5.53048717)))",2013,MA,0.18
"MULTIPOLYGON (((-46.15830525 -5.53624215, -46.15856884 -5.53607026, -46.15878275 -5.53647243, -46.15909173 -5.53675632, -46.15913927 -5.53623586, -46.15861637 -5.53502935, -46.15818855 -5.53457987, -46.15813424 -5.53464474, -46.15772776 -5.53367528, -46.15718921 -5.53286333, -46.15695161 -5.5325007, -46.15650017 -5.53260318, -46.15623881 -5.53299734, -46.15665857 -5.53343091, -46.15651601 -5.53391965, -46.15709417 -5.53462125, -46.15763273 -5.5348262, -46.15772748 -5.53513057, -46.15759435 -5.53528958, -46.15695262 -5.53576272, -46.15614451 -5.53625952, -46.15638219 -5.53692192, -46.15721003 -5.5371508, -46.15698329 -5.53782175, -46.15631801 -5.5377508, -46.15590617 -5.53790058, -46.15627841 -5.53842874, -46.15679321 -5.53849969, -46.15726841 -5.53819225, -46.15763273 -5.53787693, -46.157704 -5.53762468, -46.15825048 -5.53768774, -46.15831384 -5.53716746, -46.15805248 -5.53685214, -46.1582188 -5.53646587, -46.15830525 -5.53624215)))",2013,MA,0.1
"MULTIPOLYGON (((-46.20580105 -5.51534631, -46.20643744 -5.51683676, -46.20724555 -5.5187767, -46.20762583 -5.51839817, -46.20719801 -5.51759381, -46.2069841 -5.51697871, -46.20667512 -5.51645823, -46.20665135 -5.51581947, -46.20696033 -5.51532266, -46.2075783 -5.5150151, -46.20867162 -5.51527534, -46.20969364 -5.51577216, -46.21057306 -5.51610337, -46.21097711 -5.51586679, -46.21256956 -5.51444731, -46.21373419 -5.51281491, -46.21499389 -5.51201054, -46.21516027 -5.51255468, -46.21551678 -5.51283857, -46.21589707 -5.51238907, -46.21603968 -5.51193957, -46.21608721 -5.51149007, -46.21582577 -5.51132446, -46.21570693 -5.51059106, -46.21468491 -5.51007058, -46.21185652 -5.51347734, -46.21107218 -5.51425805, -46.2106919 -5.51423439, -46.21045422 -5.51354831, -46.20962234 -5.51364294, -46.20902814 -5.5144, -46.20845771 -5.51447097, -46.20779221 -5.51418708, -46.20715047 -5.51387952, -46.20622353 -5.51371392, -46.20574817 -5.51338271, -46.20527281 -5.51274394, -46.2051302 -5.51224712, -46.20494006 -5.51324076, -46.20548672 -5.51477852, -46.20562933 -5.51494413, -46.20564366 -5.5149777, -46.2057244 -5.51458926, -46.20624729 -5.51458926, -46.20660381 -5.51515705, -46.20624729 -5.51544095, -46.20598585 -5.51534631, -46.20580105 -5.51534631)))",2013,MA,0.23
"MULTIPOLYGON (((-46.23631372 -5.53375187, -46.23436475 -5.53510032, -46.23503025 -5.53557347, -46.23643256 -5.53625952, -46.23733574 -5.53680363, -46.2378824 -5.53725312, -46.23812008 -5.53699289, -46.23835776 -5.53630683, -46.23807255 -5.53583369, -46.23771603 -5.53550249, -46.23771603 -5.53512398, -46.2372169 -5.53507667, -46.2371456 -5.53460352, -46.23674154 -5.53405941, -46.23631372 -5.53375187)))",2013,MA,0.08
"MULTIPOLYGON (((-46.27845224 -5.52234081, -46.27879048 -5.52239766, -46.27862063 -5.52135539, -46.27838295 -5.52074029, -46.27826411 -5.51991227, -46.27793136 -5.51977032, -46.27762237 -5.52029079, -46.27728962 -5.52100052, -46.27845224 -5.52234081)))",2013,MA,0.02
"MULTIPOLYGON (((-46.13261885 -5.52019729, -46.13308441 -5.52055979, -46.13368276 -5.5209046, -46.1344114 -5.52040007, -46.135045 -5.52084153, -46.13505544 -5.52094199, -46.13450583 -5.52166655, -46.13452099 -5.52167836, -46.13518435 -5.52218234, -46.13593211 -5.52275046, -46.13594185 -5.52278468, -46.14120901 -5.52688586, -46.14125029 -5.52688399, -46.14501057 -5.5298332, -46.1467309 -5.5280507, -46.14806145 -5.52719932, -46.14967712 -5.52748311, -46.14988304 -5.52842909, -46.14837825 -5.52961155, -46.14764961 -5.53021067, -46.14725362 -5.53055752, -46.14676258 -5.5302895, -46.14612898 -5.5303368, -46.14616972 -5.53074232, -46.1469982 -5.5313921, -46.14739179 -5.53143536, -46.14780925 -5.53143609, -46.14817773 -5.53158692, -46.14851025 -5.531604, -46.14850122 -5.53116389, -46.14846198 -5.53101604, -46.14869275 -5.53042836, -46.14886742 -5.53054118, -46.14889012 -5.5306753, -46.14931129 -5.53144816, -46.14955561 -5.53179003, -46.14976767 -5.53182037, -46.1501215 -5.53145934, -46.15036626 -5.53098196, -46.15051428 -5.53064874, -46.15104284 -5.53061342, -46.15116212 -5.53088503, -46.15131795 -5.53114795, -46.15243804 -5.53116237, -46.15243566 -5.53006201, -46.15121756 -5.52966279, -46.15080572 -5.52922134, -46.15082156 -5.52832266, -46.15155019 -5.52873259, -46.15213627 -5.52906368, -46.15232497 -5.52921283, -46.15261147 -5.52922134, -46.15354603 -5.52963126, -46.15319755 -5.53048264, -46.15427466 -5.53114481, -46.15554186 -5.52983622, -46.15520922 -5.52918981, -46.15506666 -5.52881142, -46.1552409 -5.52773931, -46.15517754 -5.52684063, -46.15406874 -5.52743975, -46.15387866 -5.52781814, -46.15329259 -5.52780238, -46.15341931 -5.52725056, -46.15378362 -5.5268091, -46.1538153 -5.52603655, -46.15341931 -5.52578429, -46.1512611 -5.52740994, -46.15067788 -5.52734074, -46.15045822 -5.52626774, -46.14994108 -5.52582667, -46.15091556 -5.52485671, -46.15133745 -5.52475944, -46.15133906 -5.52453085, -46.15148684 -5.52447569, -46.15245307 -5.52401846, -46.15221547 -5.52346664, -46.15121756 -5.52330898, -46.15106903 -5.52375927, -46.15103225 -5.52376885, -46.15104332 -5.52428649, -46.15072652 -5.52428649, -46.150527 -5.52406368, -46.15017876 -5.5243599, -46.14899036 -5.5251406, -46.14830109 -5.52554278, -46.14818225 -5.52580301, -46.14770689 -5.52627616, -46.14694632 -5.52629982, -46.14670864 -5.52568472, -46.1465898 -5.5254718, -46.14616198 -5.52485671, -46.14559155 -5.52476208, -46.14540141 -5.52563741, -46.14475967 -5.52561375, -46.14449822 -5.52585032, -46.14416547 -5.52620519, -46.14361881 -5.52653639, -46.14319099 -5.52646542, -46.14290577 -5.52580301, -46.14209766 -5.52542449, -46.14100434 -5.52490402, -46.14041014 -5.52443087, -46.14005362 -5.52502231, -46.13962932 -5.52513902, -46.13762762 -5.52354732, -46.13810745 -5.52224389, -46.13863722 -5.52110263, -46.13826705 -5.52062167, -46.13870262 -5.52008715, -46.13918535 -5.52029543, -46.13941295 -5.52014901, -46.13984683 -5.51928437, -46.14047783 -5.51943431, -46.14093984 -5.51987826, -46.14092474 -5.51923575, -46.14085861 -5.51915995, -46.14132747 -5.51876836, -46.14209233 -5.5189812, -46.14224919 -5.51828242, -46.14269314 -5.51784612, -46.14321226 -5.51736886, -46.14313648 -5.5172366, -46.14320515 -5.51717826, -46.14264133 -5.51653545, -46.14170608 -5.51740394, -46.14124755 -5.51744487, -46.14124999 -5.51743546, -46.14161994 -5.51675524, -46.14157584 -5.51644267, -46.14142892 -5.51656538, -46.14153884 -5.5163207, -46.13977842 -5.51799333, -46.13913679 -5.51735038, -46.13939604 -5.51708403, -46.14004923 -5.51616724, -46.13913853 -5.51539923, -46.13833719 -5.5149963, -46.13857588 -5.51447155, -46.13743048 -5.51365935, -46.1373114 -5.51378533, -46.13673347 -5.51371739, -46.13595893 -5.51438614, -46.13636455 -5.5148403, -46.13666749 -5.51580369, -46.13583524 -5.51660771, -46.13531262 -5.51712224, -46.13506797 -5.51694877, -46.13501038 -5.51703459, -46.13424916 -5.51782323, -46.13375075 -5.51806481, -46.13432198 -5.51835203, -46.13492931 -5.51849991, -46.1341302 -5.51890529, -46.13398689 -5.51906717, -46.13353501 -5.51916218, -46.13282943 -5.51986068, -46.13278597 -5.52006935, -46.13261885 -5.52019729)))",2013,MA,1.18
"MULTIPOLYGON (((-46.13377683 -5.50321745, -46.13407378 -5.50298892, -46.13482612 -5.50148702, -46.13512 -5.50058641, -46.13519694 -5.49916817, -46.13500159 -5.49867618, -46.13457954 -5.49859193, -46.13445937 -5.49805899, -46.13240654 -5.49807021, -46.13229051 -5.49749013, -46.13169443 -5.49748572, -46.1313668 -5.49795591, -46.13115845 -5.49869773, -46.13185013 -5.49897171, -46.13185044 -5.49919526, -46.13139288 -5.50118803, -46.13109574 -5.50239709, -46.13091285 -5.5036636, -46.13331256 -5.50377758, -46.13370708 -5.50336072, -46.13377683 -5.50321745)))",2013,MA,0.24
"MULTIPOLYGON (((-46.10650228 -5.47654025, -46.10568008 -5.47598074, -46.10614738 -5.47502637, -46.10545392 -5.47422973, -46.10537843 -5.47291691, -46.10397258 -5.47208198, -46.10303735 -5.47380598, -46.10297104 -5.47370475, -46.10130388 -5.47638579, -46.10030974 -5.47765295, -46.10127372 -5.47890064, -46.10199086 -5.47969933, -46.10107011 -5.48040289, -46.10028372 -5.48012065, -46.10038435 -5.48060441, -46.10064866 -5.48112617, -46.10065691 -5.4811829, -46.10040872 -5.48139627, -46.10045626 -5.48196409, -46.10074147 -5.48281582, -46.10052756 -5.48362023, -46.10028988 -5.48409342, -46.09962438 -5.48463758, -46.09881627 -5.48527637, -46.0986499 -5.48610444, -46.0993154 -5.48671958, -46.10304696 -5.48175116, -46.10292939 -5.48166199, -46.10383983 -5.48055556, -46.1044847 -5.48091401, -46.10510624 -5.48144313, -46.10720378 -5.48255203, -46.10915418 -5.47963444, -46.10741933 -5.47841368, -46.10745619 -5.47832283, -46.10642621 -5.47728314, -46.10676124 -5.47645732, -46.10650228 -5.47654025)))",2013,MA,0.67
"MULTIPOLYGON (((-46.11421789 -5.47940889, -46.11283935 -5.48104138, -46.11338601 -5.48177482, -46.1137663 -5.48177482, -46.11552512 -5.47988208, -46.11531121 -5.47950353, -46.11421789 -5.47940889)))",2013,MA,0.04
"MULTIPOLYGON (((-46.19568162 -5.50956967, -46.19593003 -5.5096106, -46.19604517 -5.50992936, -46.1964394 -5.51005868, -46.19639737 -5.50972254, -46.19578411 -5.50909917, -46.19556481 -5.50946769, -46.19551242 -5.50942195, -46.19529223 -5.50967267, -46.19525878 -5.50964714, -46.19403525 -5.51053802, -46.19279545 -5.51107126, -46.18957289 -5.51382255, -46.18908685 -5.51390318, -46.18713788 -5.51496779, -46.18680513 -5.51499145, -46.18673383 -5.51425805, -46.18666252 -5.51357197, -46.18643244 -5.51293777, -46.18693203 -5.51181932, -46.18538707 -5.51120981, -46.18470396 -5.51029538, -46.18435402 -5.50957159, -46.18445859 -5.50901534, -46.18428632 -5.50771792, -46.18370089 -5.50704947, -46.18346696 -5.50735212, -46.18277242 -5.507758, -46.18272775 -5.50753469, -46.18259351 -5.50744744, -46.18277747 -5.50696905, -46.18305775 -5.50649474, -46.18307254 -5.50578357, -46.18161549 -5.50634539, -46.18175699 -5.50703416, -46.18175358 -5.50864679, -46.18148144 -5.50868483, -46.17837733 -5.50898447, -46.1773962 -5.50901777, -46.17790824 -5.51024979, -46.17777388 -5.51123552, -46.17793283 -5.51241304, -46.17710679 -5.5131248, -46.17588059 -5.51323175, -46.17574298 -5.51452593, -46.17641987 -5.51551105, -46.17865798 -5.51556347, -46.18144157 -5.51592461, -46.18204919 -5.51552631, -46.18230491 -5.51537241, -46.18259821 -5.5154646, -46.18288342 -5.51558289, -46.18300226 -5.51584313, -46.18300226 -5.5159141, -46.18226546 -5.51600873, -46.18190894 -5.5166475, -46.18193689 -5.51694166, -46.18167304 -5.5181771, -46.1809059 -5.51849027, -46.18075997 -5.51888787, -46.18062547 -5.51896596, -46.18045704 -5.51999282, -46.18011628 -5.52041634, -46.1804525 -5.52120556, -46.18166391 -5.52180976, -46.18399555 -5.52215529, -46.1841447 -5.52045843, -46.18695432 -5.52025188, -46.18706296 -5.5176252, -46.18751817 -5.5174282, -46.18827874 -5.51693139, -46.18939583 -5.51612702, -46.19036624 -5.51606403, -46.19044552 -5.51609125, -46.19160779 -5.51616872, -46.19303376 -5.51596042, -46.19365795 -5.51537358, -46.19535057 -5.51321739, -46.19459318 -5.51260522, -46.19486782 -5.51110924, -46.19550473 -5.50983479, -46.19546701 -5.50980602, -46.19574825 -5.50962784, -46.19568162 -5.50956967)))",2013,MA,1.54
"MULTIPOLYGON (((-46.19220045 -5.50093848, -46.19279465 -5.50112775, -46.19300856 -5.50067824, -46.19365029 -5.49968458, -46.19403058 -5.49928239, -46.19398304 -5.49890385, -46.19388797 -5.49845434, -46.1943158 -5.49793385, -46.19315117 -5.49658531, -46.19277088 -5.4956153, -46.19239059 -5.49445603, -46.19165379 -5.49407749, -46.19075061 -5.4938409, -46.19039347 -5.49446302, -46.19037032 -5.49450335, -46.1911281 -5.49513855, -46.1912735 -5.49526042, -46.19229552 -5.4957336, -46.1926045 -5.49623043, -46.19265204 -5.49712946, -46.19236683 -5.49850166, -46.19174886 -5.49949532, -46.19167756 -5.49977922, -46.19189147 -5.5002997, -46.19220045 -5.50093848)))",2013,MA,0.12
"MULTIPOLYGON (((-46.19966358 -5.4991641, -46.19666882 -5.49838336, -46.19595578 -5.4983597, -46.19607462 -5.49892751, -46.19626477 -5.49951897, -46.1963123 -5.50079653, -46.19681143 -5.50171921, -46.19719171 -5.50157726, -46.19731055 -5.50105678, -46.19776214 -5.50072556, -46.19826127 -5.50122238, -46.19868909 -5.50152994, -46.19897431 -5.50200311, -46.19847518 -5.50209775, -46.19828504 -5.50247628, -46.19838011 -5.50330433, -46.19830881 -5.50425066, -46.19790475 -5.50425066, -46.19747693 -5.50375383, -46.19723925 -5.50344628, -46.19678766 -5.50285482, -46.19581317 -5.5025236, -46.19574187 -5.50304408, -46.19588448 -5.50387213, -46.19588448 -5.50410871, -46.1951239 -5.50417968, -46.1943871 -5.50399042, -46.19391174 -5.50458188, -46.19400681 -5.50529162, -46.19374537 -5.50600137, -46.19414942 -5.50654551, -46.19483869 -5.50671112, -46.19517144 -5.50716063, -46.19583694 -5.50789403, -46.1963123 -5.5082489, -46.19647868 -5.5080833, -46.19709664 -5.50727892, -46.1982375 -5.50699502, -46.19902184 -5.50697136, -46.19947344 -5.50661649, -46.20087574 -5.50614332, -46.20149371 -5.50583577, -46.20263457 -5.50533894, -46.20310993 -5.50498407, -46.20353775 -5.50491309, -46.20377543 -5.50503138, -46.20360905 -5.50569382, -46.20299109 -5.50585942, -46.20237312 -5.50609601, -46.20111342 -5.50659283, -46.20059053 -5.50713697, -46.20111342 -5.5075155, -46.20218298 -5.50753916, -46.20272964 -5.50737355, -46.20310993 -5.50711331, -46.20368036 -5.50685307, -46.20413195 -5.5066638, -46.20444093 -5.50713697, -46.20398934 -5.50725526, -46.20382297 -5.50789403, -46.20465484 -5.5082489, -46.2050589 -5.50813061, -46.20532034 -5.50734989, -46.20539165 -5.50656917, -46.2056531 -5.50630893, -46.20581947 -5.50578845, -46.20610469 -5.50514968, -46.20634237 -5.50446358, -46.20669888 -5.50387213, -46.2069128 -5.50335164, -46.20665135 -5.50297311, -46.20646121 -5.50313872, -46.20603338 -5.50401408, -46.2057957 -5.5039431, -46.20570063 -5.50335164, -46.20539165 -5.50276018, -46.20560556 -5.50219238, -46.20527281 -5.50188482, -46.20501136 -5.50209775, -46.20403688 -5.50205043, -46.20270587 -5.50205043, -46.201874 -5.50186116, -46.20125603 -5.50176653, -46.20040038 -5.50214506, -46.19999633 -5.50186116, -46.20021024 -5.50124604, -46.20044792 -5.50067824, -46.20070937 -5.49985019, -46.19966358 -5.4991641)))",2013,MA,0.79
"MULTIPOLYGON (((-46.18958598 -5.46663272, -46.18960975 -5.4692353, -46.19089321 -5.4692353, -46.19103582 -5.46992143, -46.19139234 -5.470229, -46.19117843 -5.47072586, -46.19058423 -5.47096245, -46.19058423 -5.47129369, -46.19113089 -5.47153029, -46.19174886 -5.47200348, -46.19210538 -5.47164858, -46.19210538 -5.47041828, -46.19220045 -5.46954287, -46.19220045 -5.4688804, -46.18958598 -5.46663272)))",2013,MA,0.08
"MULTIPOLYGON (((-46.22014986 -5.52218284, -46.22013548 -5.52168089, -46.21928517 -5.52158309, -46.21909524 -5.52198675, -46.21900696 -5.52203382, -46.21775798 -5.52240002, -46.21390905 -5.52387241, -46.21392433 -5.52369749, -46.21145247 -5.52450185, -46.20995509 -5.52511694, -46.2095748 -5.52516426, -46.20902814 -5.52476208, -46.20855278 -5.52383944, -46.20826757 -5.5226329, -46.20898061 -5.52256193, -46.20917075 -5.523248, -46.20952727 -5.52383944, -46.20974118 -5.52379212, -46.21019277 -5.52365018, -46.21019277 -5.52409967, -46.21005016 -5.52473842, -46.21021654 -5.52454916, -46.2108345 -5.52431259, -46.21092958 -5.52409967, -46.21107218 -5.52414698, -46.21147624 -5.52398138, -46.21119102 -5.52346092, -46.21147624 -5.52312971, -46.21176145 -5.52253827, -46.21100088 -5.52241998, -46.21019277 -5.52251461, -46.20933712 -5.52232535, -46.20931336 -5.52197049, -46.20850525 -5.52114247, -46.20769714 -5.52031445, -46.20729308 -5.52043274, -46.20712671 -5.52111881, -46.20696033 -5.52173391, -46.20681772 -5.52213609, -46.20646121 -5.52253827, -46.20612845 -5.52291679, -46.20598585 -5.52424161, -46.20598585 -5.52502231, -46.20617599 -5.52594495, -46.20672265 -5.52570838, -46.20715047 -5.52499865, -46.20686526 -5.52421796, -46.20681772 -5.52381578, -46.20686526 -5.52334263, -46.2075783 -5.52334263, -46.20755453 -5.52379212, -46.20753076 -5.52395772, -46.20769714 -5.5243599, -46.20769714 -5.52485671, -46.20800612 -5.52509329, -46.20829134 -5.52582667, -46.20772091 -5.52594495, -46.20736439 -5.52618153, -46.20712671 -5.52696222, -46.2069841 -5.52741172, -46.20703164 -5.52795584, -46.20719801 -5.52821607, -46.20717424 -5.52866556, -46.20684149 -5.52890213, -46.2063899 -5.52942259, -46.20603338 -5.53013231, -46.20615222 -5.53053449, -46.20617599 -5.53096032, -46.20577194 -5.53150443, -46.20577194 -5.53171735, -46.20643744 -5.53143346, -46.20729308 -5.53114957, -46.20779221 -5.53048717, -46.20845771 -5.52977745, -46.20914698 -5.52902042, -46.20995509 -5.52821607, -46.21042536 -5.52792918, -46.2105968 -5.52814084, -46.21116684 -5.52871293, -46.21182863 -5.52905553, -46.21246703 -5.5288499, -46.21356063 -5.52835143, -46.21447516 -5.52771864, -46.21553205 -5.52655204, -46.21634005 -5.52685988, -46.21661649 -5.52778637, -46.21727443 -5.52762994, -46.21900168 -5.5261655, -46.21978658 -5.52537893, -46.22118769 -5.52545345, -46.22172074 -5.52590358, -46.22199511 -5.52685363, -46.22236981 -5.52693376, -46.22306267 -5.52692285, -46.22378839 -5.52708104, -46.22413052 -5.5264459, -46.22467628 -5.52620845, -46.22418881 -5.52523983, -46.22444245 -5.52452573, -46.22414618 -5.52409622, -46.22380906 -5.5230457, -46.22299277 -5.52283213, -46.22218863 -5.52302333, -46.22130428 -5.52304131, -46.22053446 -5.52257056, -46.22014986 -5.52218284)))",2013,MA,1.04
"MULTIPOLYGON (((-46.22219557 -5.51290955, -46.22138746 -5.51290955, -46.22138746 -5.51267297, -46.2209121 -5.51255468, -46.22065066 -5.5129332, -46.22053182 -5.51328807, -46.22008023 -5.51383221, -46.21953356 -5.51437634, -46.21977124 -5.5148495, -46.22072196 -5.51603239, -46.22136369 -5.51615068, -46.22226688 -5.51565387, -46.22255209 -5.51473121, -46.22267093 -5.51357197, -46.22212427 -5.51343002, -46.22219557 -5.51290955)))",2013,MA,0.09
"MULTIPOLYGON (((-46.22822584 -5.50789823, -46.22787489 -5.50691847, -46.22715213 -5.50699802, -46.22652055 -5.50794046, -46.22634616 -5.50830347, -46.22616482 -5.50822525, -46.22590337 -5.50858012, -46.22597467 -5.50924255, -46.22571322 -5.50962108, -46.22535671 -5.50969205, -46.22502395 -5.50928986, -46.2245486 -5.5088167, -46.2241168 -5.50905309, -46.22414454 -5.5095501, -46.22320895 -5.5095501, -46.22312252 -5.50959742, -46.22333643 -5.51030716, -46.22198166 -5.51118251, -46.22138746 -5.5120342, -46.22188659 -5.51210517, -46.2226947 -5.5117503, -46.22293238 -5.51137177, -46.22390686 -5.51118251, -46.22428715 -5.51087496, -46.2246199 -5.51061472, -46.22466744 -5.51007058, -46.22519033 -5.51030716, -46.22478628 -5.51099325, -46.22412077 -5.51170299, -46.22397817 -5.51236541, -46.22495265 -5.51286223, -46.22557062 -5.51319344, -46.22614105 -5.51373758, -46.22664017 -5.51406879, -46.22711553 -5.51449463, -46.22720433 -5.51439821, -46.22834912 -5.51536671, -46.2298476 -5.51433354, -46.23087252 -5.51325912, -46.2312188 -5.51257683, -46.23161125 -5.51218353, -46.2314819 -5.51148356, -46.23147626 -5.51124356, -46.2315126 -5.51127714, -46.23179781 -5.51080398, -46.23279607 -5.51080398, -46.23258215 -5.50995229, -46.23249788 -5.50983245, -46.23322306 -5.50904661, -46.23421159 -5.50865772, -46.23466146 -5.5086969, -46.23571736 -5.50874976, -46.23584919 -5.50929905, -46.23579533 -5.50991182, -46.235798 -5.51069576, -46.23613777 -5.51063035, -46.23660154 -5.50969705, -46.23715648 -5.50962663, -46.23771527 -5.51005527, -46.23773363 -5.51038935, -46.23744299 -5.5109815, -46.23784433 -5.51130143, -46.23840934 -5.51165936, -46.23908088 -5.51107664, -46.2400709 -5.51175656, -46.2406664 -5.51285335, -46.24169668 -5.51334679, -46.24226019 -5.51263592, -46.24360446 -5.51118559, -46.2434174 -5.51059934, -46.24227378 -5.51030976, -46.2421024 -5.50927365, -46.24271345 -5.50825094, -46.24316107 -5.50862964, -46.24294976 -5.5091337, -46.24327059 -5.5098266, -46.24432158 -5.51008436, -46.2445551 -5.51041343, -46.24504877 -5.50941149, -46.24473651 -5.50807813, -46.24417978 -5.50762592, -46.24355617 -5.50712039, -46.24293581 -5.50630641, -46.24272094 -5.50576523, -46.24230924 -5.50556313, -46.24131272 -5.5055001, -46.24072202 -5.505111, -46.24093209 -5.50494448, -46.24152875 -5.5038565, -46.24126238 -5.50335833, -46.24113421 -5.50237347, -46.23999208 -5.50315271, -46.23925454 -5.50394344, -46.23847275 -5.50406719, -46.2387647 -5.50354455, -46.23958571 -5.5026186, -46.23955611 -5.50214105, -46.23799596 -5.50398696, -46.23737195 -5.50383501, -46.23738328 -5.50382481, -46.23762096 -5.50320969, -46.23773979 -5.50285482, -46.23733574 -5.50278384, -46.23686038 -5.50361188, -46.23619488 -5.50318603, -46.23579082 -5.5028075, -46.23562445 -5.50202677, -46.23505402 -5.50181385, -46.23467373 -5.50179019, -46.23407953 -5.50221604, -46.23362794 -5.50179019, -46.2328436 -5.50221604, -46.23239201 -5.50245262, -46.23189289 -5.5025236, -46.23162271 -5.50271343, -46.23087003 -5.50242956, -46.23032516 -5.50292833, -46.23038126 -5.50389767, -46.22999145 -5.50401408, -46.22992015 -5.50470017, -46.22973 -5.50512602, -46.22915957 -5.50524431, -46.22849407 -5.50545723, -46.22842277 -5.50585942, -46.22882682 -5.50616698, -46.2296587 -5.50637991, -46.22992015 -5.50637991, -46.23030043 -5.50604869, -46.23089463 -5.50578845, -46.23167897 -5.5056465, -46.23182584 -5.50556528, -46.23197481 -5.50605638, -46.23177405 -5.50604869, -46.23188006 -5.50644733, -46.23168725 -5.50670425, -46.23112403 -5.50686894, -46.23039863 -5.50697035, -46.22994392 -5.50668746, -46.22939725 -5.50725526, -46.22873175 -5.50777574, -46.22822584 -5.50789823), (-46.24054853 -5.50605102, -46.24079005 -5.506832, -46.24025465 -5.50695162, -46.23942475 -5.50716433, -46.23884021 -5.5067572, -46.23934809 -5.50613646, -46.24054853 -5.50605102)))",2013,MA,1.75
"MULTIPOLYGON (((-46.18545036 -5.48643567, -46.18468979 -5.48605712, -46.18416689 -5.48570224, -46.18366776 -5.48534735, -46.18309733 -5.48454294, -46.18288342 -5.4840461, -46.18105329 -5.48567858, -46.18157619 -5.48636469, -46.18100576 -5.48679055, -46.18041156 -5.48662494, -46.17972229 -5.48650664, -46.17938954 -5.48697983, -46.17884288 -5.48693251, -46.17836752 -5.48766594, -46.17900925 -5.48794984, -46.17967475 -5.48813912, -46.18012634 -5.48856498, -46.1805304 -5.4886123, -46.18038779 -5.48896718, -46.18064924 -5.4899372, -46.18114836 -5.49026842, -46.18136228 -5.49078892, -46.18145735 -5.4922321, -46.18176633 -5.49282357, -46.18233676 -5.49332041, -46.18321617 -5.49336773, -46.1842382 -5.49346236, -46.18473732 -5.49287089, -46.18523645 -5.49261065, -46.18554543 -5.49197186, -46.18554543 -5.49133307, -46.18552166 -5.49048135, -46.18528398 -5.48965329, -46.18545036 -5.48906182, -46.18566427 -5.48825741, -46.18625847 -5.48802082, -46.18606833 -5.48719276, -46.18545036 -5.48643567)))",2013,MA,0.48
"MULTIPOLYGON (((-46.27762237 -5.51924985, -46.27612499 -5.51801965, -46.27503167 -5.51880036, -46.27655282 -5.51995958, -46.27762237 -5.51924985)))",2013,MA,0.03
"MULTIPOLYGON (((-46.08967788 -5.47021955, -46.08788612 -5.47296101, -46.08844077 -5.47343681, -46.08972911 -5.47262276, -46.09202761 -5.47334544, -46.09310642 -5.47355814, -46.09384603 -5.4727438, -46.09335353 -5.47156091, -46.09280155 -5.47186909, -46.09216551 -5.47150495, -46.08967788 -5.47021955)))",2013,MA,0.13
"MULTIPOLYGON (((-46.30759321 -5.50928912, -46.30729695 -5.50885959, -46.30653127 -5.50834169, -46.30607133 -5.50787416, -46.30568924 -5.50814962, -46.30531276 -5.50754687, -46.30477143 -5.507191, -46.30401849 -5.50788538, -46.30438669 -5.5085824, -46.30489812 -5.50900692, -46.30475577 -5.50954074, -46.30475341 -5.5101105, -46.30522489 -5.5101753, -46.30611013 -5.51041863, -46.30681306 -5.51083607, -46.30775691 -5.511227, -46.30851251 -5.51131655, -46.30882565 -5.51101134, -46.30928795 -5.51090911, -46.30975971 -5.51042772, -46.30936163 -5.50979935, -46.30884398 -5.50944554, -46.30808008 -5.50945026, -46.30771782 -5.50922872, -46.30759321 -5.50928912), (-46.30612374 -5.50999235, -46.30616635 -5.5092361, -46.30678907 -5.50948032, -46.30696074 -5.50997024, -46.30612374 -5.50999235)))",2013,MA,0.12
"MULTIPOLYGON (((-46.2798825 -5.52258119, -46.2803052 -5.52265223, -46.2803588 -5.52251285, -46.28077094 -5.5227305, -46.28062357 -5.52250773, -46.28108994 -5.52278411, -46.28109331 -5.52278468, -46.28118249 -5.5225799, -46.2815418 -5.52256369, -46.28204317 -5.52255985, -46.28175193 -5.52234451, -46.28114075 -5.52169758, -46.28069345 -5.52112958, -46.2807122 -5.52111881, -46.28118756 -5.52019616, -46.2831603 -5.51896596, -46.28313653 -5.51880036, -46.28280378 -5.51830354, -46.28273248 -5.51747552, -46.28218581 -5.51730992, -46.28232842 -5.51783039, -46.28218581 -5.51827989, -46.28187683 -5.51827989, -46.28104495 -5.51856378, -46.2807122 -5.51917888, -46.27969018 -5.52007787, -46.27969018 -5.52009666, -46.27956144 -5.51985019, -46.27911217 -5.52061851, -46.2792137 -5.52136354, -46.27935251 -5.52168435, -46.27949132 -5.52200516, -46.27952093 -5.5224827, -46.2798825 -5.52258119)))",2013,MA,0.11
