geometry,ano,estado,area_km2
"MULTIPOLYGON (((-60.80786675 3.12720922, -60.80843718 3.12709056, -60.80853226 3.12694816, -60.80867486 3.12635485, -60.80855602 3.12557168, -60.80824704 3.12528689, -60.80765284 3.12500209, -60.80758154 3.12419519, -60.80672589 3.12364934, -60.80641691 3.12277123, -60.80610793 3.12172699, -60.80589402 3.12153713, -60.80589402 3.12065902, -60.8062743 3.12092008, -60.80793806 3.12189312, -60.80898385 3.12312722, -60.80955428 3.12355441, -60.80983949 3.12512076, -60.80986326 3.1258802, -60.81036239 3.1258802, -60.81140817 3.12583273, -60.81178846 3.12607006, -60.81181223 3.12694816, -60.81202614 3.12754148, -60.81281048 3.12754148, -60.81323831 3.12827719, -60.8137612 3.12851451, -60.81426033 3.12891796, -60.8144267 3.12972487, -60.81447424 3.13093522, -60.81423656 3.13114882, -60.8125015 3.13133867, -60.81147948 3.13136241, -60.8080569 3.12801613, -60.80786675 3.12720922)))",2013,RR,0.4
"MULTIPOLYGON (((-60.04400516 3.1205839, -60.04296984 3.11939328, -60.04296984 3.11763324, -60.04452282 3.11618379, -60.04705936 3.11623556, -60.04400516 3.1205839)))",2016,RR,0.12
"MULTIPOLYGON (((-60.79617293 3.14071295, -60.79601127 3.14047888, -60.79582916 3.14093415, -60.79461352 3.14105333, -60.79424773 3.14140118, -60.79339209 3.14223181, -60.79260775 3.14261152, -60.79229876 3.14154357, -60.79189471 3.14033323, -60.79187094 3.13900422, -60.79177587 3.13848211, -60.7916808 3.13734296, -60.79160949 3.13632247, -60.79132428 3.13556304, -60.79087269 3.13549184, -60.78909009 3.13565797, -60.78835329 3.13577663, -60.786642 3.13613262, -60.78566751 3.13620381, -60.78559621 3.13584783, -60.78592896 3.13523079, -60.78645185 3.13430523, -60.78666576 3.13347459, -60.78692721 3.13371192, -60.78787793 3.13485107, -60.78816314 3.13456628, -60.78828198 3.13373565, -60.78818691 3.13250156, -60.78806807 3.13176586, -60.7885672 3.13133867, -60.78958922 3.13117255, -60.78958922 3.13043684, -60.78925647 3.129891, -60.78958922 3.1288705, -60.79011211 3.12901289, -60.7904211 3.13017578, -60.79053994 3.13124375, -60.79084892 3.13240663, -60.79084892 3.1331898, -60.7911579 3.1331898, -60.79120544 3.13228797, -60.79122921 3.13131494, -60.79089646 3.12906036, -60.79130051 3.12875184, -60.79258398 3.1279924, -60.79284543 3.12618872, -60.79315441 3.125809, -60.79339209 3.12523942, -60.7942002 3.12519196, -60.7942715 3.12310349, -60.79379614 3.12286616, -60.79282166 3.12234404, -60.79189471 3.12203552, -60.79099153 3.12317468, -60.79037356 3.12400533, -60.79001704 3.1247885, -60.78956545 3.12504956, -60.78956545 3.12554794, -60.78840082 3.12566661, -60.78747387 3.12578527, -60.78723619 3.12652098, -60.78687968 3.12663964, -60.78642809 3.12768387, -60.78564374 3.12868064, -60.78466926 3.12906036, -60.78421767 3.12915529, -60.78307681 3.12906036, -60.78291043 3.12901289, -60.78257768 3.1287281, -60.7816032 3.12841958, -60.78127045 3.12773134, -60.78136552 3.12668711, -60.78191218 3.1260226, -60.78214986 3.12550048, -60.78236377 3.12561914, -60.78272029 3.12652098, -60.78324318 3.12585647, -60.78331449 3.12509702, -60.7828629 3.12474104, -60.78260145 3.12407652, -60.78281536 3.1236968, -60.78383738 3.12364934, -60.78452665 3.12345948, -60.78495447 3.12367307, -60.78526346 3.12407652, -60.7853823 3.12457491, -60.78583389 3.12481223, -60.7867133 3.12447998, -60.78683214 3.12414772, -60.786642 3.1236968, -60.78583389 3.12310349, -60.78507331 3.12310349, -60.78476433 3.12284243, -60.78459796 3.12262883, -60.78409883 3.12220165, -60.78407506 3.12129981, -60.78464549 3.12082515, -60.78531099 3.12073022, -60.78600026 3.12070649, -60.78645185 3.12023183, -60.78785416 3.11997078, -60.78892372 3.11994704, -60.7891614 3.1201369, -60.78942284 3.1202081, -60.78937531 3.11871294, -60.7898982 3.11828575, -60.79034979 3.11852308, -60.79087269 3.11935372, -60.79127674 3.11961478, -60.79291673 3.11847561, -60.79458048 3.11999451, -60.79717119 3.12163206, -60.79764655 3.12307975, -60.79833582 3.12865691, -60.79643438 3.12932142, -60.79690974 3.13212184, -60.79719496 3.13475614, -60.79693351 3.13523079, -60.79643438 3.13546811, -60.7960541 3.1358241, -60.79626801 3.13712937, -60.79650569 3.13852958, -60.79633931 3.13985859, -60.79617293 3.14071295)))",2013,RR,2.24
"MULTIPOLYGON (((-60.78093769 3.13345086, -60.77872728 3.12794493, -60.78020089 3.12756521, -60.78176957 3.13019952, -60.78343333 3.13031818, -60.78417013 3.13031818, -60.7841939 3.13074536, -60.78340956 3.13181332, -60.78248261 3.1325253, -60.78093769 3.13345086)))",2013,RR,0.17
"MULTIPOLYGON (((-60.78469303 3.13428149, -60.78210232 3.13594276, -60.78172204 3.13523079, -60.7829342 3.13451882, -60.78321942 3.13385431, -60.7835284 3.13281008, -60.78531099 3.1314336, -60.78597649 3.13100642, -60.78680837 3.13159973, -60.78588142 3.13281008, -60.78469303 3.13428149)))",2013,RR,0.1
"MULTIPOLYGON (((-60.7998332 3.14187582, -60.79835958 3.14066548, -60.7979793 3.14014337, -60.79819321 3.1380312, -60.79854973 3.13717684, -60.79933407 3.13591903, -60.79966682 3.13504093, -60.80007087 3.13470868, -60.80018971 3.13383058, -60.79988073 3.13290501, -60.79904885 3.13233544, -60.79885871 3.13186079, -60.79909639 3.13117255, -60.79950044 3.1306267, -60.80007087 3.12955874, -60.80033232 3.12925022, -60.80076014 3.12946381, -60.80102159 3.12970114, -60.80218622 3.12970114, -60.80278042 3.13046057, -60.8030181 3.13095896, -60.80292303 3.13212184, -60.80209115 3.13288128, -60.80187724 3.13316607, -60.80213868 3.13482734, -60.80323201 3.13532572, -60.80394505 3.13570543, -60.80411142 3.13613262, -60.8037549 3.13667846, -60.80339838 3.13734296, -60.80349346 3.13798374, -60.8037549 3.13841092, -60.8037549 3.13902796, -60.80285172 3.13926528, -60.80118797 3.13966873, -60.80014218 3.13990605, -60.80011841 3.14161477, -60.7998332 3.14187582)))",2013,RR,0.51
"MULTIPOLYGON (((-60.81663712 3.15044311, -60.8143554 3.14996847, -60.81397511 3.14925651, -60.81516351 3.14806991, -60.81563887 3.14721556, -60.81592408 3.14583909, -60.81639944 3.14579163, -60.81677973 3.14873441, -60.81663712 3.15044311)))",2013,RR,0.09
"MULTIPOLYGON (((-60.76463938 3.11861067, -60.76430015 3.11800096, -60.76387232 3.11864174, -60.76384368 3.11909933, -60.76377725 3.11914013, -60.7615906 3.12049289, -60.7603309 3.12106248, -60.75919004 3.12156086, -60.75733614 3.12288989, -60.75643296 3.12334081, -60.75436515 3.12450371, -60.75301038 3.12251017, -60.75272517 3.1216558, -60.75279647 3.12073022, -60.75312922 3.11978091, -60.75341444 3.11937746, -60.75374719 3.11835695, -60.75365212 3.11721778, -60.75405617 3.11683805, -60.75583877 3.11588874, -60.75678948 3.11553275, -60.75712223 3.11591248, -60.75731238 3.11719405, -60.75759759 3.11852308, -60.75923758 3.11828575, -60.75954656 3.11864174, -60.76002192 3.11809589, -60.76147176 3.11700418, -60.76175698 3.11679059, -60.76247002 3.11686179, -60.7634445 3.11745511, -60.76408624 3.11736018, -60.76391986 3.11698045, -60.76275523 3.11652953, -60.76173321 3.1162922, -60.76106771 3.11581755, -60.76061612 3.1149157, -60.76073496 3.11299334, -60.76066365 3.11168803, -60.75954656 3.11024033, -60.75885729 3.10898248, -60.75885729 3.10834169, -60.75980801 3.1074161, -60.76175698 3.10668038, -60.76242248 3.10641932, -60.76090133 3.10228977, -60.76052105 3.10119805, -60.76054481 3.10069965, -60.76147176 3.10013005, -60.76206596 3.09903833, -60.76213727 3.09849247, -60.76292161 3.09785167, -60.7634445 3.09768554, -60.76411 3.09740074, -60.7653697 3.09756687, -60.76577376 3.09749567, -60.76622535 3.09687861, -60.76786534 3.09616661, -60.76879228 3.09635648, -60.76922011 3.09740074, -60.76895866 3.0982314, -60.76869721 3.0987298, -60.76862591 3.09986899, -60.76862591 3.10143538, -60.76898243 3.10228977, -60.76719983 3.10304923, -60.76610651 3.10354762, -60.76458536 3.10395108, -60.76342073 3.10485294, -60.76292161 3.10565986, -60.76304045 3.10618199, -60.76449029 3.10577853, -60.76551231 3.10530387, -60.76586883 3.10627692, -60.76546478 3.10743984, -60.76617781 3.10962327, -60.76667694 3.1095046, -60.76717607 3.10848409, -60.76791287 3.10717877, -60.76796041 3.10608706, -60.76943402 3.10452068, -60.77014706 3.10373749, -60.77081256 3.10352389, -60.77211979 3.10461561, -60.77202472 3.10860275, -60.77257138 3.11005046, -60.77257138 3.11071498, -60.77190588 3.11133204, -60.77162067 3.11206776, -60.77178704 3.113468, -60.77188212 3.11403758, -60.7691488 3.11584128, -60.76463938 3.11861067)))",2013,RR,2.77
"MULTIPOLYGON (((-60.74942143 3.12711429, -60.74635536 3.12853824, -60.74554725 3.12668711, -60.7457374 3.12559541, -60.74635536 3.12459864, -60.74696487 3.12412046, -60.74693689 3.12233006, -60.74864082 3.12302554, -60.74915877 3.12334081, -60.74932049 3.12343925, -60.74944062 3.12351237, -60.7493281 3.12431877, -60.74942143 3.12711429)))",2013,RR,0.2
"MULTIPOLYGON (((-60.74300409 3.12652098, -60.7351369 3.12642605, -60.73535081 3.12184566, -60.74305162 3.12182192, -60.74300409 3.12652098)))",2013,RR,0.44
"MULTIPOLYGON (((-60.73449517 3.1316472, -60.73264127 3.13162346, -60.7326175 3.12910782, -60.73437633 3.12901289, -60.73449517 3.1316472)))",2013,RR,0.06
"MULTIPOLYGON (((-60.7345427 3.12623619, -60.73273634 3.12509702, -60.73264127 3.12490716, -60.73268881 3.12307975, -60.7344714 3.12113368, -60.7345427 3.12623619)))",2013,RR,0.08
"MULTIPOLYGON (((-60.73430503 3.11921133, -60.7326175 3.1191876, -60.73256997 3.11857055, -60.73297402 3.11816709, -60.73420995 3.11738391, -60.73430503 3.11921133)))",2013,RR,0.03
"MULTIPOLYGON (((-60.73235606 3.11790603, -60.73157171 3.11603114, -60.73145287 3.11524796, -60.73183316 3.11465464, -60.7318807 3.11413252, -60.73154795 3.11363413, -60.73169055 3.11289841, -60.73207084 3.11244748, -60.73295025 3.11216269, -60.73423372 3.11244748, -60.73520821 3.11296961, -60.73592124 3.11408505, -60.73637283 3.11493943, -60.736254 3.11546155, -60.7351369 3.11633967, -60.73425749 3.11686179, -60.7337346 3.11667193, -60.7332117 3.11686179, -60.73235606 3.11790603)))",2013,RR,0.22
"MULTIPOLYGON (((-60.70404846 3.11218642, -60.70450005 3.11073872, -60.70469019 3.10888755, -60.71094115 3.10867395, -60.71075101 3.1099318, -60.71018058 3.11097605, -60.70918233 3.11183043, -60.70827915 3.11218642, -60.70404846 3.11218642)))",2013,RR,0.24
"MULTIPOLYGON (((-60.03591241 3.13699564, -60.03699862 3.13810223, -60.03716382 3.14000209, -60.03570181 3.14082515, -60.03399707 3.1402569, -60.0344112 3.13901452, -60.03591241 3.13699564)))",2016,RR,0.09
"MULTIPOLYGON (((-60.99800901 3.09321985, -60.99875622 3.09213175, -61.00383621 3.09466804, -61.0043603 3.09492971, -61.00828315 3.09698154, -61.00806522 3.10027689, -61.0071312 3.10064995, -61.00669533 3.10148933, -61.0072246 3.1021111, -61.00744254 3.1023598, -61.00736696 3.10467616, -61.00704743 3.10441782, -61.00269602 3.10089953, -61.00045893 3.09909077, -61.00015724 3.09884683, -60.99655657 3.09570085, -60.99567397 3.09492971, -60.99800901 3.09321985)))",2013,RR,0.86
"MULTIPOLYGON (((-60.68457486 3.15262675, -60.68457294 3.15349709, -60.68456961 3.15499881, -60.68354211 3.15499651, -60.68295089 3.15499518, -60.68294969 3.15553756, -60.68133097 3.15553393, -60.68132856 3.15661869, -60.68088322 3.15661769, -60.68024941 3.15661627, -60.68024821 3.15715864, -60.67970864 3.15715743, -60.67970706 3.15786775, -60.67970623 3.15824218, -60.67916665 3.15824097, -60.67862949 3.15715501, -60.67841083 3.15715452, -60.67808992 3.1571538, -60.67809015 3.15704779, -60.67809233 3.15606905, -60.67763605 3.15606803, -60.67593404 3.1560642, -60.67593316 3.1564578, -60.67593162 3.15714895, -60.67601398 3.15714914, -60.67701077 3.15715137, -60.67647766 3.15784747, -60.67654897 3.15896287, -60.67700669 3.1589873, -60.67700526 3.1596279, -60.67657273 3.16071902, -60.67612114 3.16124112, -60.67607361 3.16173949, -60.67645913 3.1625739, -60.67645896 3.1626472, -60.67645792 3.16311627, -60.6763179 3.16311596, -60.67591834 3.16311506, -60.67591955 3.16257268, -60.67498698 3.16257058, -60.6748404 3.16257025, -60.67484194 3.16188153, -60.67484282 3.16148551, -60.67471021 3.16148521, -60.67376367 3.16148308, -60.67376488 3.16094071, -60.67214616 3.16093706, -60.67214497 3.16147291, -60.67214495 3.16147943, -60.67160538 3.16147821, -60.67160303 3.16253242, -60.67160296 3.16256296, -60.67214253 3.16256417, -60.6721389 3.16419129, -60.6728412 3.16419287, -60.67319769 3.16510939, -60.67410087 3.16565522, -60.67417217 3.16601119, -60.67405333 3.16700792, -60.67391073 3.16824196, -60.67391073 3.16833689, -60.67450493 3.1690963, -60.67538438 3.16962236, -60.67533974 3.16962226, -60.67428509 3.16961988, -60.67428388 3.17016225, -60.6737443 3.17016104, -60.67374386 3.17035668, -60.67374309 3.17070341, -60.67346133 3.17070277, -60.67320351 3.17070219, -60.67320398 3.17049469, -60.67320472 3.17015982, -60.67212849 3.17015738, -60.67104641 3.17015494, -60.67104685 3.1699588, -60.67104763 3.16961257, -60.6694289 3.16960891, -60.66942984 3.16918953, -60.66943011 3.16906654, -60.66673223 3.16906043, -60.66625746 3.15810852, -60.66601978 3.15020579, -60.66642383 3.15030072, -60.66692296 3.15143986, -60.66708933 3.15186703, -60.66834903 3.15193823, -60.6683728 3.15134493, -60.66730324 3.1506567, -60.66708933 3.15015833, -60.66706556 3.14942264, -60.66699426 3.14904292, -60.66663774 3.14837843, -60.66630499 3.14818857, -60.66599601 3.14766646, -60.66590094 3.14700197, -60.66590094 3.14655106, -60.66563949 3.14173343, -60.66611485 3.14211315, -60.66716064 3.1429675, -60.66754092 3.14227927, -60.66799251 3.14173343, -60.6683015 3.14109266, -60.66813512 3.14064175, -60.66861048 3.14045189, -60.66887193 3.1395738, -60.66884816 3.13933648, -60.67433855 3.13606142, -60.67536057 3.13580036, -60.6760023 3.13489853, -60.67638259 3.13442389, -60.67664404 3.13302368, -60.67678665 3.13188452, -60.67728577 3.13155227, -60.67776113 3.13100642, -60.6778562 3.13000966, -60.67768983 3.12910782, -60.67745215 3.12811106, -60.67709563 3.12780254, -60.67574086 3.12671084, -60.67700056 3.12597513, -60.67773736 3.12550048, -60.67818895 3.1259514, -60.67990024 3.12936888, -60.68068459 3.13114882, -60.68180168 3.13316607, -60.68313268 3.13601395, -60.68403586 3.13753282, -60.68396456 3.13777015, -60.68367934 3.1381024, -60.68410717 3.13829226, -60.6840121 3.14064175, -60.68220573 3.14201822, -60.68127878 3.14213688, -60.68127878 3.14339468, -60.67740461 3.14719182, -60.6740771 3.1506567, -60.67391073 3.15160598, -60.67433855 3.1513212, -60.67840287 3.14688331, -60.68277616 3.14225554, -60.68405522 3.14360769, -60.68422601 3.14460502, -60.68370311 3.14512713, -60.68386949 3.14610015, -60.68353674 3.14666972, -60.68277616 3.14683584, -60.68237211 3.14773766, -60.68180168 3.14868694, -60.68182545 3.15018206, -60.68232457 3.15051431, -60.6827524 3.15125, -60.6835605 3.15229421, -60.68457486 3.15262675)))",2013,RR,5.73
"MULTIPOLYGON (((-60.68480807 3.14306699, -60.68404775 3.14226741, -60.6837863 3.14192329, -60.68376253 3.14149611, -60.68547382 3.13984672, -60.6852718 3.13936021, -60.68447557 3.13772268, -60.68454687 3.13734296, -60.68569962 3.13690392, -60.68764859 3.13596649, -60.688528 3.13549184, -60.68880133 3.13590716, -60.69020364 3.13855331, -60.69004915 3.13879063, -60.68958567 3.13855331, -60.68865872 3.13848211, -60.68795757 3.13877877, -60.68730395 3.13933648, -60.687197 3.14019084, -60.68718511 3.14048749, -60.68668599 3.14049936, -60.68617498 3.14026203, -60.68598483 3.14064175, -60.68540252 3.14083161, -60.68537875 3.14121132, -60.68550947 3.14155544, -60.68590165 3.14189956, -60.68621708 3.14198537, -60.68666842 3.14198638, -60.68675665 3.14198657, -60.6867556 3.14246244, -60.68675545 3.14252895, -60.68621589 3.14252775, -60.68621469 3.14307013, -60.68480807 3.14306699)))",2013,RR,0.24
"MULTIPOLYGON (((-60.71233158 3.15774068, -60.71092927 3.15605572, -60.70992734 3.15619753, -60.70992804 3.1558791, -60.70992866 3.15559762, -60.70956719 3.15559682, -60.70884949 3.15559523, -60.70885068 3.15505284, -60.70869401 3.1550525, -60.70777151 3.15505046, -60.70707887 3.15451314, -60.70703133 3.15365879, -60.70674612 3.1529943, -60.70660351 3.15256713, -60.70561794 3.15287613, -60.70507836 3.15287494, -60.70507927 3.15245954, -60.70508073 3.15179017, -60.70292241 3.15178538, -60.70292227 3.15185067, -60.70292122 3.15232777, -60.70239293 3.1523266, -60.70184206 3.15232538, -60.70184157 3.15255014, -60.70184087 3.15286776, -60.7013253 3.15286661, -60.70130129 3.15286656, -60.7013001 3.15340894, -60.70076052 3.15340775, -60.70075996 3.15366401, -60.70075933 3.15395013, -60.69914059 3.15394653, -60.69914178 3.15340415, -60.69928299 3.15228234, -60.69966327 3.15204502, -60.69944936 3.15095335, -60.69944936 3.14962436, -60.69952067 3.14931584, -60.7052725 3.1495057, -60.70436932 3.14789192, -60.70337107 3.14606455, -60.70154094 3.14255219, -60.69973458 3.14324042, -60.6995682 3.14388119, -60.69873633 3.14404732, -60.69833227 3.14369134, -60.69688243 3.14421344, -60.6964546 3.14430837, -60.69569403 3.14437957, -60.69450563 3.14276578, -60.69376987 3.14254454, -60.6932303 3.14254334, -60.69323149 3.14200096, -60.69257606 3.14199951, -60.69189129 3.14199799, -60.69143957 3.1409384, -60.70011486 3.13585969, -60.70379889 3.13317794, -60.70517743 3.13111322, -60.70617569 3.12952314, -60.7071264 3.12840771, -60.70734849 3.12859034, -60.70820773 3.12792939, -60.70896101 3.12764691, -60.708909 3.12738722, -60.70995479 3.12719736, -60.71092927 3.1270075, -60.71168984 3.12677017, -60.71237911 3.12658031, -60.71337737 3.12722109, -60.71475591 3.12888236, -60.71456576 3.12961807, -60.71366258 3.13011645, -60.71345867 3.13006759, -60.71201429 3.13069659, -60.71230781 3.13075723, -60.71171361 3.13108948, -60.71078666 3.13173026, -60.71092927 3.1324897, -60.71185622 3.13277449, -60.71226027 3.13313047, -60.71221274 3.13346273, -60.71130956 3.13450695, -60.71055408 3.13501316, -60.71131421 3.13530148, -60.71298336 3.13534784, -60.71423523 3.13534784, -60.71557982 3.137017, -60.71312246 3.13826886, -60.71288451 3.13935286, -60.71368635 3.13922968, -60.71532634 3.1395382, -60.71582546 3.1395382, -60.71632459 3.14046376, -60.71668111 3.14131812, -60.71568286 3.14138931, -60.71563532 3.14219621, -60.71637213 3.14343028, -60.71753675 3.1457323, -60.71820226 3.14710876, -60.71751299 3.14748847, -60.71753675 3.14877001, -60.71753675 3.14945823, -60.71703763 3.15005153, -60.71691879 3.15014646, -60.7166098 3.15102455, -60.7164672 3.15154665, -60.71492228 3.15235354, -60.71489851 3.15251966, -60.71672864 3.15206875, -60.71763183 3.15403851, -60.72126832 3.15197383, -60.72219527 3.1518077, -60.72264686 3.15311296, -60.72174368 3.15413343, -60.71943819 3.15553362, -60.71748922 3.15622184, -60.71727531 3.1563405, -60.71437562 3.15717111, -60.71261679 3.15771695, -60.71233158 3.15774068), (-60.70848117 3.1518077, -60.70869509 3.15228234, -60.7096458 3.15225861, -60.71066782 3.15178397, -60.71059652 3.15109574, -60.70985971 3.15064484, -60.70848117 3.1518077)))",2013,RR,5.06
"MULTIPOLYGON (((-60.72502365 3.15102455, -60.72383525 3.15142799, -60.72319352 3.15157038, -60.72174368 3.15133306, -60.72169614 3.15031259, -60.72169614 3.1495057, -60.72195759 3.14886493, -60.72245671 3.14727489, -60.72229034 3.14618321, -60.72046021 3.1450678, -60.72067412 3.14224367, -60.72155353 3.14198262, -60.72300338 3.14146051, -60.72433438 3.1410096, -60.72435482 3.14111573, -60.72517745 3.14063349, -60.72605839 3.14040167, -60.72823756 3.14026257, -60.727913 3.14318359, -60.72726389 3.1450382, -60.72828393 3.14707828, -60.727913 3.14897926, -60.72568747 3.15078751, -60.72501037 3.15080581, -60.72502365 3.15102455)))",2013,RR,0.78
"MULTIPOLYGON (((-60.71718024 3.12681764, -60.72221904 3.12442065, -60.72390656 3.12375613, -60.72471467 3.12425452, -60.72530887 3.12555981, -60.7246196 3.12629552, -60.72466713 3.12717362, -60.72511872 3.12790933, -60.72547524 3.12900103, -60.72538017 3.13033005, -60.72445322 3.13163533, -60.72381149 3.13208625, -60.72407293 3.13313047, -60.72407293 3.13362885, -60.7221002 3.13464934, -60.72043644 3.13536132, -60.72012746 3.13585969, -60.71984224 3.13623941, -60.71870138 3.13642927, -60.71813095 3.13642927, -60.71865385 3.1357173, -60.71877269 3.13519519, -60.71789327 3.13426963, -60.71718024 3.13407977, -60.71668111 3.13260836, -60.71627705 3.1307335, -60.71656227 3.13009272, -60.71691879 3.13009272, -60.71732284 3.13033005, -60.71760806 3.13016392, -60.7171327 3.12938075, -60.71684748 3.1289061, -60.71684748 3.12871624, -60.71718024 3.12681764)))",2013,RR,0.95
"MULTIPOLYGON (((-60.60466288 3.17807866, -60.60551852 3.17665478, -60.60651678 3.17466134, -60.60872719 3.17076938, -60.61077123 3.16808771, -60.61157934 3.16664008, -60.61231615 3.16595186, -60.61288658 3.16592813, -60.6152396 3.16704352, -60.61485932 3.1682301, -60.61286281 3.17136266, -60.61207847 3.17197968, -60.61174572 3.17373581, -60.61129413 3.17485119, -60.60801415 3.17900419, -60.60720604 3.17966866, -60.60466288 3.17807866)))",2013,RR,0.67
"MULTIPOLYGON (((-60.59525078 3.17717687, -60.59517947 3.17594284, -60.59603512 3.17577672, -60.59677193 3.1751597, -60.59727105 3.17423417, -60.59689077 3.17328492, -60.59608266 3.17285775, -60.59527455 3.17302387, -60.59465658 3.17288148, -60.59432383 3.17216954, -60.59391977 3.17159998, -60.59318297 3.17171864, -60.5924224 3.17216954, -60.5924224 3.17171864, -60.59287399 3.1704846, -60.59361079 3.16901324, -60.59460904 3.16832502, -60.59515571 3.16811144, -60.5950844 3.16744695, -60.59506064 3.16706725, -60.59544092 3.16642649, -60.59613019 3.16666381, -60.59824554 3.16834876, -60.60133537 3.17057952, -60.60314173 3.17171864, -60.60399738 3.17285775, -60.60444897 3.17314253, -60.60497186 3.17273909, -60.60523331 3.17157625, -60.60461534 3.16972519, -60.60373593 3.16841995, -60.60373593 3.16706725, -60.60468664 3.16607052, -60.60549475 3.16505006, -60.60780024 3.16483647, -60.61034341 3.16540603, -60.61119906 3.16607052, -60.60777648 3.17164744, -60.60654054 3.17375955, -60.60228608 3.18102135, -60.60105015 3.18042807, -60.59525078 3.17717687)))",2013,RR,1.67
"MULTIPOLYGON (((-60.62736953 3.14877108, -60.62690171 3.15142205, -60.6251474 3.15243565, -60.62319815 3.1536052, -60.62195064 3.1530984, -60.62171673 3.15418997, -60.62206759 3.15532053, -60.62218455 3.15633414, -60.61968952 3.15801049, -60.61957256 3.15867323, -60.6192217 3.16046653, -60.61660972 3.16346836, -60.61286717 3.1649108, -60.61244599 3.16406844, -60.61231615 3.16436184, -60.61060486 3.16374482, -60.60528084 3.16127672, -60.60402114 3.15978161, -60.60337941 3.15740843, -60.60233362 3.15774068, -60.59479919 3.16495513, -60.59451397 3.16585694, -60.59384847 3.1672571, -60.59223225 3.16953533, -60.59169022 3.17282964, -60.59313444 3.17357238, -60.59318081 3.17491698, -60.59280988 3.17779163, -60.59234623 3.17987807, -60.591048 3.18071265, -60.58845154 3.18094447, -60.58446412 3.17973897, -60.57959576 3.17913623, -60.57639655 3.17816255, -60.57653564 3.17746707, -60.58191403 3.17347965, -60.58135764 3.17320146, -60.57690657 3.17612248, -60.57523741 3.17742071, -60.57342917 3.1763543, -60.5733828 3.17385058, -60.57417101 3.17208869, -60.57774114 3.16930677, -60.57892803 3.16839915, -60.58139408 3.1653823, -60.58229726 3.16490767, -60.5830103 3.16471782, -60.58476912 3.16450423, -60.58574361 3.1644805, -60.58545839 3.16372108, -60.58429377 3.16334138, -60.58388971 3.1635075, -60.5824874 3.16379228, -60.58127524 3.16407706, -60.58065727 3.16481274, -60.58003931 3.16595186, -60.57887468 3.16730457, -60.57771005 3.16825383, -60.57640281 3.1690607, -60.57438254 3.1704846, -60.57333675 3.17155252, -60.57248111 3.17050833, -60.57164923 3.16889458, -60.571673 3.16735203, -60.57183937 3.16626037, -60.57162546 3.16486021, -60.57060344 3.16412452, -60.57038953 3.16227345, -60.57191068 3.15873742, -60.57245734 3.15795427, -60.57283763 3.15653035, -60.574335 3.15475046, -60.57404979 3.15434702, -60.57283763 3.15437075, -60.57229096 3.15560481, -60.57117387 3.15781187, -60.57000924 3.1605173, -60.56920113 3.16319899, -60.57076982 3.16576201, -60.57091242 3.16694859, -60.57081735 3.16882339, -60.57148285 3.1704134, -60.57243357 3.17188476, -60.57243357 3.17314253, -60.57198198 3.17368835, -60.5642574 3.16934548, -60.55971773 3.16630784, -60.5604783 3.16153777, -60.56261742 3.16312779, -60.56530319 3.16130045, -60.56546957 3.16137164, -60.56682434 3.16213106, -60.56746607 3.16182255, -60.56943881 3.16004266, -60.56993794 3.15876115, -60.57062721 3.15821532, -60.57060344 3.15681514, -60.57015185 3.15653035, -60.57003301 3.15683887, -60.57008055 3.15752709, -60.56953388 3.1579068, -60.56333045 3.1546318, -60.56356813 3.15382492, -60.56259365 3.15280444, -60.56311654 3.15140426, -60.56247481 3.15078723, -60.56085859 3.15199756, -60.55779253 3.15007527, -60.55760238 3.14877001, -60.55634268 3.14822417, -60.55555834 3.1494345, -60.55444125 3.14962436, -60.55149403 3.1430743, -60.54666914 3.14236233, -60.54918854 3.1373311, -60.55325285 3.13941954, -60.56188061 3.14399985, -60.57095996 3.14879374, -60.57754367 3.15195009, -60.57775759 3.15612691, -60.57915989 3.15709992, -60.58277262 3.158951, -60.59235109 3.16410079, -60.59342065 3.16478901, -60.59883974 3.15944937, -60.60207217 3.15624557, -60.60297535 3.15653035, -60.60361709 3.15676767, -60.60487679 3.15724231, -60.60661185 3.15406224, -60.60713474 3.15396731, -60.60858458 3.15396731, -60.60917878 3.1535164, -60.6095353 3.15254339, -60.61096138 3.15107201, -60.61243499 3.15173651, -60.61426512 3.15363506, -60.61597641 3.15527256, -60.61571439 3.15598027, -60.61649276 3.15707485, -60.61828606 3.15828338, -60.618442 3.15602226, -60.61836403 3.15403403, -60.61961155 3.15298144, -60.62183369 3.15192885, -60.62105399 3.14931687, -60.62323642 3.14713444, -60.62339308 3.14576924, -60.62097602 3.14358609, -60.62175572 3.13980456, -60.62269135 3.13855705, -60.62495247 3.13984355, -60.62697968 3.14148091, -60.62686273 3.14304031, -60.62682375 3.14487259, -60.62729156 3.14705574, -60.62721332 3.14854234, -60.62736953 3.14877108)))",2013,RR,11.49
"MULTIPOLYGON (((-60.54289004 3.13851771, -60.53787501 3.13839905, -60.53728081 3.13830412, -60.53673415 3.13754469, -60.53742342 3.13688018, -60.53758979 3.13614448, -60.53801761 3.13422216, -60.53792254 3.13218118, -60.53739965 3.13163533, -60.53749472 3.13063857, -60.53932485 3.13068603, -60.53980021 3.13078096, -60.54324656 3.13089962, -60.54289004 3.13851771)))",2013,RR,0.51
