geometry,ano,estado,area_km2
"MULTIPOLYGON (((-51.0640215 0.38635977, -51.06437802 0.38603891, -51.06473454 0.38543284, -51.06548323 0.38593196, -51.06762234 0.38668063, -51.06651713 0.3875719, -51.0640215 0.38635977)))",2016,AP,0.04
"MULTIPOLYGON (((-52.40306978 -1.21732317, -52.40306979 -1.2173574, -52.40305608 -1.2173574, -52.40302134 -1.21744426, -52.40285002 -1.21750137, -52.39936649 -1.21744426, -52.39845277 -1.21887194, -52.40450612 -1.22041383, -52.40587669 -1.22075647, -52.4091889 -1.22109912, -52.4091889 -1.22058515, -52.40924601 -1.21995697, -52.40884626 -1.21921458, -52.40816097 -1.2185293, -52.40833229 -1.21784401, -52.40804676 -1.21733005, -52.40787544 -1.21653055, -52.40479166 -1.2169303, -52.40324977 -1.21687319, -52.40306978 -1.21732317)))",2013,AP,0.37
"MULTIPOLYGON (((-51.13747385 0.6564797, -51.13761646 0.656551, -51.13797298 0.65722834, -51.13800863 0.65804828, -51.13836515 0.65933166, -51.13843645 0.6605081, -51.13715298 0.66090024, -51.13683212 0.6606507, -51.13725994 0.65961686, -51.13693907 0.65918907, -51.13561995 0.65893952, -51.13479996 0.65815523, -51.13522778 0.65651535, -51.13747385 0.6564797)))",2013,AP,0.12
"MULTIPOLYGON (((-50.87759778 0.34536093, -50.87510215 0.34675133, -50.87378303 0.34757131, -50.87249956 0.34411314, -50.87242826 0.34357837, -50.87253521 0.34347142, -50.87296304 0.34343577, -50.87495954 0.34357837, -50.87599345 0.34414879, -50.87738387 0.34439835, -50.87756213 0.34500442, -50.87749083 0.34528963, -50.87759778 0.34536093)))",2016,AP,0.15
"MULTIPOLYGON (((-51.12997163 0.99451706, -51.13098713 0.99467738, -51.13114748 0.99558585, -51.13088024 0.99756311, -51.1295975 1.00012819, -51.12906302 1.00290704, -51.12842165 1.0043499, -51.12606997 1.00402926, -51.12553549 1.00296048, -51.12628376 1.00055571, -51.12820786 0.9995938, -51.12938371 0.99574617, -51.12997163 0.99451706)))",2016,AP,0.28
"MULTIPOLYGON (((-52.70342192 -0.62643828, -52.70153738 -0.62546746, -52.70130896 -0.62609564, -52.70170871 -0.62946496, -52.70016682 -0.6290081, -52.69976707 -0.62906521, -52.69885335 -0.6282086, -52.6976541 -0.62866546, -52.69708303 -0.6298647, -52.69594089 -0.63077842, -52.69719725 -0.63169213, -52.6984536 -0.63157792, -52.69913889 -0.63277716, -52.69793964 -0.63374798, -52.69856782 -0.6346617, -52.69908178 -0.63603227, -52.70113764 -0.63700309, -52.70176581 -0.63831655, -52.70176581 -0.63894473, -52.70102342 -0.64054373, -52.69993839 -0.6411719, -52.69862492 -0.64408436, -52.69702593 -0.64779632, -52.69828228 -0.64933821, -52.69879625 -0.64853871, -52.69982417 -0.64808186, -52.70393588 -0.64282801, -52.7081047 -0.64237115, -52.70799048 -0.64185719, -52.7065057 -0.63974423, -52.70399299 -0.63774548, -52.70319349 -0.63637491, -52.70319349 -0.63534698, -52.70433563 -0.63483302, -52.70593463 -0.63489013, -52.70753363 -0.63443327, -52.7081047 -0.63300559, -52.7081047 -0.6306071, -52.70679123 -0.63129238, -52.70536356 -0.63112106, -52.7049067 -0.62992181, -52.70353613 -0.62855124, -52.7040501 -0.62763753, -52.70342192 -0.62643828)))",2013,AP,1.49
"MULTIPOLYGON (((-52.68724158 -0.62877967, -52.68792687 -0.63054999, -52.68724158 -0.63232031, -52.68558548 -0.63272006, -52.68341541 -0.63340534, -52.68392937 -0.63426195, -52.68581391 -0.63494723, -52.68678473 -0.63574673, -52.68832662 -0.63763127, -52.68906901 -0.63905894, -52.68929744 -0.64128612, -52.69021115 -0.64339908, -52.69049669 -0.64476965, -52.69118197 -0.646026, -52.69135329 -0.647625, -52.69026826 -0.64859582, -52.68884058 -0.64939532, -52.68809819 -0.64956664, -52.68844083 -0.65139407, -52.68946876 -0.65225067, -52.69203858 -0.65225067, -52.69392311 -0.6508801, -52.69403732 -0.64888136, -52.69243833 -0.64751079, -52.69295229 -0.64528361, -52.69500814 -0.64345619, -52.69649293 -0.64231404, -52.69717821 -0.64065794, -52.69660714 -0.63997265, -52.6930665 -0.63923026, -52.69295229 -0.63740284, -52.69420864 -0.63586095, -52.6930665 -0.63443327, -52.69255254 -0.63311981, -52.6914104 -0.63232031, -52.69181015 -0.63134949, -52.69278097 -0.63106395, -52.69043958 -0.63020735, -52.68986851 -0.62940785, -52.68889769 -0.62877967, -52.68724158 -0.62877967)))",2013,AP,1.42
"MULTIPOLYGON (((-52.6750825 -0.64973522, -52.67251269 -0.65012069, -52.67119566 -0.65098801, -52.67032834 -0.65217655, -52.66917192 -0.65346146, -52.66801551 -0.65509971, -52.6688507 -0.65654524, -52.67042471 -0.65587066, -52.67183811 -0.65516396, -52.67357274 -0.65397542, -52.6745043 -0.65297961, -52.6755001 -0.65285112, -52.67617468 -0.65166258, -52.67598194 -0.65044192, -52.6750825 -0.64973522)))",2013,AP,0.34
"MULTIPOLYGON (((-52.67576283 -0.64631039, -52.67610508 -0.64767937, -52.67751848 -0.64763654, -52.67764697 -0.64665144, -52.67751848 -0.64613747, -52.67721867 -0.64553785, -52.67640489 -0.64553785, -52.67576374 -0.64630724, -52.67576283 -0.64631039)))",2013,AP,0.04
"MULTIPOLYGON (((-52.6772615 -0.64939258, -52.67623357 -0.64939258, -52.6767047 -0.65033484, -52.67691885 -0.6514056, -52.67828942 -0.65114862, -52.6781181 -0.65016352, -52.67760414 -0.64977805, -52.6772615 -0.64939258)))",2013,AP,0.03
